key,message,comment,context
"Historize Price List",価格表の履歴を作成,,
"Historized Price Lists",履歴付き価格表,,
"Home action",ホームアクション,,
"Hours Unit",時間単位,,
"Human Resources config",人事構成,,
IBAN,IBAN,,
"IBAN / BBAN","IBAN / BBAN",,
"IBAN / BBAN + BIC","IBAN / BBAN + BIC",,
ICAL_SERVER,ICAL_SERVER,,
"ICal events only",ICalイベントのみ,,
ICalendars,"ICalenders (英語)",,
IEvents,IEvents,,
"INSEE Code",INSEEコード,,
IPO,IPO,,
"IPO + Cheque","IPO + Cheque",,
ITF,ITF,,
"If you leave this field empty or fill it with an incorrect formula, the default email account's signature will be used.\nExamples of a correct formulas:\n$__user__.emailSignature$\n$first(__user__.emailAccountList).signature$","このフィールドを空のままにするか、誤った数式を入力すると、既定の電子メールアカウントの署名が使用されます。\n正しい式の例:\n $__user__.emailSignature$\n$first (__user__.emailAccountList).signature$",,
Ignore/Empty,無視/空,,
Image,イメージ,,
Import,Import,,
"Import Calendar",カレンダーのImport,,
"Import Log",Importログ,,
"Import calendar",カレンダーのImport,,
"Import city",都市のImport,,
"Import completed successfully. Please check the log for more details.",Importが正常に完了しました。詳細についてはログを確認してください,,
"Import configuration",構成のImport,,
"Import contact",連絡先のImport,,
"Import demo data",デモデータのImport,,
"Import field",Importフィールド,,
"Import successful.",Importに成功しました,,
"Import type",Importの種類,,
"Imported contact",Importされた連絡先,,
Importer,輸入業者,,
Importing,Import中,,
Imports,Import,,
"Impossible to generate report, url toward Birt viewer is not correctly configured (%s)","レポートを生成できません。BirtビューアへのURLが正しく構成されていません (%s)",,
"Improper format of excel file.",Excelファイルの形式が正しくありません,,
In,イン,,
"In %",%内,,
"In / Out",イン/アウト,,
"In ATI",ATI内,,
Inactive,非アクティブ,,
"Include Discount in unit price",単価に割引を含める,,
"Include Discount in unit price only for replace type",置換タイプの場合のみ単価に値引を含める,,
"Incorrect BBAN Key",不正なBBANキー,,
Increment,増分,,
"Indicator generator",インジケータジェネレータ,,
"Indicator generator list",インジケータジェネレータリスト,,
"Indicator generators",インジケータジェネレータ,,
"Indicators generators",インジケータジェネレータ,,
"Indicators groups",インジケータグループ,,
Individual,個人,,
"Industry Sector",産業部門,,
"Industry sector",産業部門,,
"Industry sectors",業種,,
Information,情報,,
"Input file",入力ファイル,,
Integer,整数,,
Interfaces,インタフェース,,
"Internal companies",社内カンパニー,,
"Internal description",内部説明,,
Inv._block,ブロック化の値重複を避けて選択します,"Value of blockingSelect, avoiding duplicates",
"Invalid Search call for the object(%s)","オブジェクト (%s) に対する無効な検索呼び出しです",,
"Invalid Serial Number '%s' for '%s' barcode type.Alphabets must be in uppercase only","「%s個 」 バーコードタイプのシリアルNo. 「%s個 」 が無効です。アルファベットは大文字のみでなければなりません",,
"Invalid Serial Number '%s' for '%s' barcode type.It must be alphanumeric","「%s個 」 バーコードタイプのシリアルNo. 「%s個 」 が無効です。英数字でなければなりません",,
"Invalid Serial Number '%s' for '%s' barcode type.It must be only number or only alphabets","「%s個 」 バーコードタイプのシリアルNo. 「%s個 」 が無効です。数字またはアルファベットのみでなければなりません",,
"Invalid Serial Number '%s' for '%s' barcode type.Its Length must be %d","「%s個 」 バーコードタイプのシリアルNo. 「%s個 」 が無効です。長さは%dでなければなりません",,
"Invalid Serial Number '%s' for '%s' barcode type.Its length limit must be greater than %d and less than %d","「%s個 」 バーコードタイプのシリアルNo. 「%s個 」 が無効です。長さの制限は%dより大きく%dより小さくなければなりません",,
"Invalid data format. Please check log for more details.",データ形式が無効です。詳細についてはログを確認してください,,
"Invalid duplicate finder field '%s'. Field type ManyToMany or OneToMany is not supported for duplicate check",重複検索フィールド'%s'が無効です。フィールドタイプManyToManyまたはOneToManyは重複チェックでサポートされていません,,
"Invalid fields",無効なフィールド,,
"Invalid phone number",電話No.が無効です,,
"Invalid serial number '%s' for '%s' barcode type.It must be digits only","「%s個 」 バーコードタイプのシリアルNo. 「%s個 」 が無効です。数字のみでなければなりません",,
"Invalid serial number '%s' for '%s' barcode type.It must be digits only with even number length.","「%s個 」 バーコードタイプのシリアルNo. 「%s個 」 が無効です。偶数の長さの数字のみでなければなりません",,
"Invalid serial number '%s' for '%s' barcode type.It must be of %d digits only.","「%s個 」 バーコードタイプのシリアルNo. 「%s個 」 が無効です。%d桁でなければなりません",,
"Invalid times %s afternoon",無効な時刻%sの午後,,
"Invalid times %s morning",無効な時刻%sの朝,,
"Invalid times on %s between morning and afternoon",午前と午後の間の%sの時間が無効です,,
"Invalid type of data",データのタイプが無効です,,
"Inventory type",在庫タイプ,,
Invoice,請求書,,
Invoices,請求書,,
"Invoicing Management",請求管理,,
"Invoicing address",請求先住所,,
"Invoicing blocking",請求ブロッキング,,
Invoicing/Payment,請求/支払,,
"Is a carrier",キャリアである,,
"Is a contact",連絡先です,,
"Is model",モデル,,
"Is shipping costs product",送料商品ですか?,,
"Italian Beta",イタリアベータ,,
JPQL,日本貿易保険,,
January,1月,,
July,7月,,
June,6月,,
KMS,KMS,,
"Keep remote",リモートを保持,,
Label,ラベル,,
"Label To Printing",印刷するラベル,,
Language,言語,,
Languages,言語,,
Last,最後,,
"Last Synchronization",前回の同期,,
"Last production price",最終生産価格,,
"Last purchase price",最終購入価格,,
Latitude,緯度,,
Leave,退室,,
Left,左,,
Length,長さ,,
"Length unit",長さ単位,,
"Linked Adjusting Moves",リンクされた調整移動,,
Links,リンク,,
"List of printing settings for trading names",商号印刷設定一覧,,
Localization,ローカライズ,,
Location,所在地,,
Log,ログ,,
Login,ログイン,,
Logo,ロゴ,,
"Logo position",ロゴの位置,,
Longitude,経度,,
M.,M.,,
"Mail Batch",メールバッチ,,
"Mail account",メールアカウント,,
"Mail batch",メールバッチ,,
"Mail batches",メールバッチ,,
"Mailing list created",メーリングリストが作成されました,,
"Mailing list message",メーリングリストのメッセージ,,
"Mailing list updated",メーリングリストが更新されました,,
"Mailing lists",メーリングリスト,,
"Main activity code",メインアクティビティコード,,
"Main address",メインアドレス,,
"Main calendar",メインカレンダー,,
"Main company",主な会社,,
"Manage mail account by user",ユーザーごとにメールアカウントを管理する,,
"Manage multi banks",複数銀行の管理,,
"Manage prices for product variants",製品バリエーションの価格を管理する,,
"Manage product variants",製品バリエーションの管理,,
"Management coef.",経営層,,
"Manager Type",マネージャタイプ,,
Manual,マニュアル,,
Map,地図,,
MapRest.Default,デフォルト,,
MapRest.Delivery,配達,,
MapRest.Invoicing,請求,,
MapRest.PinCharDefault,"MapRest.PinCharDefault (既定値)",,
MapRest.PinCharDelivery,D,,
MapRest.PinCharInvoicing,I,,
MapRest.ZERO_RESULTS,走行方向を計算できませんでした,,
Mapping,マッピング,,
"Mapping service provider",マッピングサービスプロバイダ,,
Maps,地図,,
March,3月,,
Mass,質量,,
"Mass unit",質量単位,,
"Match with file",ファイルと一致,,
"Maximum export limit",最大Export制限,,
"Maximum height should be 60 px.","最大高さは60 pxです",,
"Maximum number of records to export by using this advance export.",この事前Exportを使用してExportするレコードの最大数,,
May,5月,,
Maybe,たぶん,,
Meeting,会議,,
"Merge duplicated",,,
Message,メッセージ,,
"Message destinated to",宛先メッセージ,,
Messaging,メッセージング,,
"Minutes Unit",分単位,,
"Missing data for required fields",必須フィールドのデータがありません,,
"Missing date format or expression",日付の形式または式がありません,,
"Missing import fields",Importフィールドがありません,,
"Missing required fields",必須フィールドがありません,,
"Missing sub fields for",にサブフィールドがありません,,
"Mobile phone",携帯電話,,
Model,モデル,,
Modification,変更,,
Module,モジュール,,
"Modules configurations",モジュール構成,,
Monday,月曜日,,
Mondays,月曜日,,
Month,月,,
"Month days",月日,,
Month/days,月/日,,
"Monthly reset",毎月のリセット,,
Months,月,,
"Mother company",マザーカンパニー,,
"Move exports",Exportの移動,,
"Move lines",線分を移動する,,
Moves,移動,,
Ms.,女性,,
"Multiple qty",複数数量,,
"Multiple quantities",複数の数量,,
"Multiple quantities of purchase",複数購入,,
"Multiple quantities of sale",複数の販売数量,,
"Multiple quantity",複数数量,,
"My Customers",私の顧客,,
"My ERP calendars",ERPカレンダー,,
"My Mailing lists",私のメーリングリスト,,
"My Prospects",私の・プロスペクト,,
"My Recent Contacts",最近使った連絡先,,
"My calendars",私のカレンダー,,
"My events",私のイベント,,
"My open tasks",私の開いているタスク,,
"My tasks",私のタスク,,
"My teams",私のチーム,,
NA,NA,,
Name,名称,,
"Name/Company Name",名称/会社名,,
"National Code",ナショナル・コード,,
Navigation,ナビゲーション,,
"Nb of Inhabitants",住民数,,
"Nb of digits for quantities","数量の桁数 (Nb)",,
"Nb of digits for unit prices",単価の桁数,,
"Nb of first lines to be ignore",無視する最初の行の数,,
"Nb. of Inhabitants",,,
"Nested batch execution!",ネストされたバッチ実行!,,
"Net mass",正味質量,,
New,新規作成,,
"New customers with first sale order",新規顧客の初回受注,,
"New job title",新しい役職,,
"New password",新しいパスワード,,
"Next N°",次のNo.,,
"Next task",次のタスク,,
No,No.,,
"No active company for this user, please define an active company.",このユーザーには有効な会社がありません。有効な会社を定義してください,,
"No contact to import.",Importする連絡先がありません,,
"No currency conversion found from '%s' to '%s' for date %s","日付%sの 「%s個 」 から 「%s個 」 への通貨変換が見つかりません",,
"No currency conversion rate found for the date %s to %s. Please change the conversion date",日付%sから%sへの通貨換算レートが見つかりません。変換日を変更してください,,
"No discount",割引なし,,
"No duplicate finder field configured.",重複検索フィールドが設定されていません,,
"No duplicate records found",重複レコードが見つかりません,,
"No help",ヘルプなし,,
"No imported data to reset",リセットするImportされたデータがありません,,
"No period found or it has been closed for the company %s for the date %s","A u c unepériodetrouve醇Pe ou cel-ciclôtur醇Pe pour lasociét醇P:%s and la date:%s",,
"No tax found for product %s",製品%sの税金が見つかりません,,
None,なし,,
"Not contains",含まない,,
"Not implemented yet!",まだ実装されていません!,,
"Not valid",無効です,,
Notes,備考,,
"Notice: The Zip/City field is automatically filled when the city is selected. You can change it when the Zip/City pair is missing or in case of minor change.","注: [郵便No./市区町村] フィールドは、市区町村を選択すると自動的に入力されます。Zip/Cityペアがない場合、またはマイナーな変更の場合は、変更できます",,
November,11月,,
"Number of records to fetch from database on one query run. It will fetch upto 'Maximum export limit'.","1回のクエリー実行でデータベースからフェッチするレコード数。'Maximum export limit'までフェッチします",,
"Number of tasks generated at most at once",一度に生成されるタスクの数,,
"Numeric code (ISO)","数値コード ( ISO )",,
"N° and Street label",No.およびStreetラベル,,
ODS,ODS,,
OK,OK,,
OSRM,OSRM,,
Object,オブジェクト,,
"Object is missing for tab configuration(%s)","タブ構成 (%s) のオブジェクトがありません",,
"Object is not matched",オブジェクトが一致しません,,
"Obsolete Products",旧製品,,
October,10月,,
"Old address",古いアドレス,,
"Old email",古いメール,,
"Old job title",古い役職,,
"Old phone number",古い電話No.,,
"Open employee form",オープン社員フォーム,,
"Open period",オープン期間,,
"Open street map",オープンストリートマップ,,
Opened,開いた,,
Or,または,,
"Order Bloqued Message",メッセージの順序の増加,,
"Order by",並べ替え方法,,
"Order by type",タイプ別の順序,,
Organization,組織,,
Organizer,オーガナイザ,,
Original,オリジナル,,
Other,その他,,
"Other variants",その他のバリエーション,,
Out,アウト,,
Overview,概要,,
Owner,所有者,,
"Owner name",所有者名,,
PDF,PDF,,
"PDF Templates",PDFテンプレート,,
PDF_417,PDF_417関連項目,,
"PFP Validator",PFPバリデータ,,
Packing,梱包,,
Padding,パディング,,
Parameter,パラメータ,,
Parameters,パラメータ,,
"Parent Menu",親メニュー,,
"Parent Price List",親価格表,,
"Parent category",親カテゴリ,,
"Parent company",親会社,,
"Parent product",親プロダクト,,
"Parent user",親ユーザー,,
"Partial address",部分アドレス,,
Partner,パートナー,,
"Partner (Cust/Suppl)","パートナー (Cust/Suppl)",,
"Partner Dashboard",パートナーダッシュボード,,
"Partner Details",パートナーの詳細,,
"Partner Type",パートナータイプ,,
"Partner categories",パートナー・カテゴリー,,
"Partner category",パートナーカテゴリ,,
"Partner details",パートナーの詳細,,
"Partner filters",パートナーフィルタ,,
"Partner has duplicate stock settings for same company",パートナーに同じ会社の重複した株式設定がある,,
"Partner name",パートナー名,,
"Partner not found",タイヤ・ノン・トルベ,,
"Partner price lists",パートナー価格リスト,,
"Partner sources",パートナーソース,,
Partner/Contact,パートナー/連絡先,,
Partners,パートナー,,
"Partners by Industry Sector",業種別パートナー,,
Password,パスワード,,
"Password doesn't match with configured pattern.",パスワードが設定されたパターンと一致しません,,
"Password must have at least 8 characters with at least three of these four types: lowercase, uppercase, digit, special.",パスワードは8文字以上で、小文字、大文字、数字、特殊文字の4つのタイプのうち少なくとも3つが必要です,,
"Path to export file",Exportファイルのパス,,
"Path to export folder",Exportフォルダのパス,,
Payment,支払い,,
"Payment Mode",支払モード,,
"Payment Schedule",支払予定,,
"Payment delay (Average in days)","支払遅延 (平均日数)",,
"Payment vouchers",支払伝票,,
"Payroll Year",給与年度,,
Period,期間,,
"Period closed",クローズ期間,,
"Period duration",期間の期間,,
"Periods generation assistant",期間生成アシスタント,,
"Periods list","[期間] リスト",,
Perishable,腐りやすい,,
Permission,許可,,
Permissions,アクセス許可,,
"Personalised export",個別のExport,,
"Phone Book",電話帳,,
Phonebook.companyPhonebook,会社の電話帳,,
Phonebook.contactPhonebook,電話帳,,
Photo,写真,,
"Pick list","[選択] リスト",,
"Picklist QAS",ピックリストQAS,,
Picture,図,,
"Please clear all existing periods before generating new ones",新しい期間を生成する前に、既存の期間をすべて消去してください,,
"Please configure unit conversion from '%s' to '%s'.","「%s個 」 から'%s'への単位変換を構成してください",,
"Please configure units.",単位を設定してください,,
"Please enter a tax version for the tax %s",税金%sの税金バージョンを入力してください,,
"Please enter search call or search fields for the object(%s)","オブジェクト (%s) の検索呼び出しまたは検索フィールドを入力してください",,
"Please fill in task date.",タスクの日付を入力してください,,
"Please fill pixel for height",高さをピクセルで埋めてください,,
"Please fill pixel for width",幅をピクセルで埋めてください,,
"Please import only excel file.",ExcelファイルのみをImportしてください,,
"Please provide valid csv file name.",有効なcsvファイル名を指定してください,,
"Please remove duplicate csv file name from excel file.",Excelファイルから重複するcsvファイル名を削除してください,,
"Please select active company",アクティブな会社を選択してください,,
"Please select at least one record.",少なくとも1つのレコードを選択してください,,
"Please select export object or export format.",ExportオブジェクトまたはExport形式を選択してください,,
"Please select fields for export.",Exportするフィールドを選択してください,,
"Please select key fields to check duplicate",重複をチェックするキーフィールドを選択してください,,
"Please select multiple records",複数のレコードを選択してください,,
"Please select original object.",元のオブジェクトを選択してください,,
"Please select the Message(s) to print.",印刷するメッセージを選択してください,,
"Please use ',' ';' or '|' as separator between two email addresses.","「、 」 &#20を使用してください。2つの電子メールアドレスの間の区切り文字として 「; 」 または 「| 」 を指定します",,
"Polish Beta",ポーランドベータ,,
Port,ポート,,
"Portuguese Beta",ポルトガル・ベータ,,
"Postal addresses",住所,,
Preferences,環境設定,,
Prefix,接頭辞,,
"Prefix cannot start with #.",接頭辞は#で始まらない,,
"Prefix or suffix must contain %M or %FM, and %YY or %YYYY since monthly reset is true",毎月のリセットがtrueであるため、接頭辞または接尾辞には%Mまたは%FM、および%YYまたは%YYYYが含まれている必要があります,,
"Prefix or suffix must contain %YY or %YYYY since yearly reset is true",年次リセットがtrueのため、接頭辞または接尾辞には%YYまたは%YYYYが含まれている必要があります,,
"Prefix or suffix must not contain characters forbidden in filenames.",接頭辞または接尾辞には、ファイル名に使用できない文字を含めることはできません,,
"Price Extra",追加料金,,
"Price list",価格表,,
"Price list content",価格表の内容,,
"Price list line",価格表明細,,
"Price list lines",価格表明細,,
"Price lists",価格表,,
"Prices updated",価格が更新されました,,
Print,印刷,,
"Printing Setting",印刷設定,,
"Printing Settings",印刷設定,,
"Printing settings",印刷設定,,
"Printing settings for trading name",取引名の印刷設定,,
Priority,優先度,,
Private,プライベート,,
"Procurement method",調達方法,,
"Procurement settings",調達の設定,,
Produce,プロデュース,,
Product,商品,,
"Product BarCode",製品バーコード,,
"Product Catalog",製品カタログ,,
"Product Subtype",製品サブタイプ,,
"Product accounting families",製品会計ファミリ,,
"Product categories",製品カテゴリ,,
"Product category",製品カテゴリ,,
"Product dates",製品の日付,,
"Product families",製品ファミリ,,
"Product launch Date",製品発売日,,
"Product pulled off market Date",製品の市場回収日,,
"Product sheet",製品シート,,
"Product specific attributes",製品固有の属性,,
"Product typology",製品タイプ,,
"Product updated",製品の更新,,
"Product variant",製品バリエーション,,
"Product variant attr",製品バリエーション属性,,
"Product variant attr1","製品バリエーションattr 1",,
"Product variant attr2","製品バリエーションattr 2",,
"Product variant attr3","製品バリエーションattr 3",,
"Product variant attr4","製品バリエーションattr 4",,
"Product variant attribute",製品バリエーション属性,,
"Product variant attributes",プロダクトバリアント属性,,
"Product variant config",製品バリアント構成,,
"Product variant configuration",製品バリエーションの構成,,
"Product variant configurations",製品バリエーション構成,,
"Product variant value",製品バリエーション値,,
"Product variant value1",製品バリエーション値1,,
"Product variant value1 set",製品バリエーション値1セット,,
"Product variant value2",製品バリエーション値2,,
"Product variant value2 set",製品バリエーション値2セット,,
"Product variant value3",製品バリエーション値3,,
"Product variant value3 set",製品バリエーション値3セット,,
"Product variant value4",製品バリエーション値4,,
"Product variant value4 set",製品バリエーション値4セット,,
"Product variant values",製品バリエーション値,,
"Product variants",製品バリエーション,,
ProductCatalog.description,説明,,
ProductCatalog.price,価格,,
ProductCatalog.reference,参考,,
ProductCatalog.summary,概要,,
ProductSheet.description,説明,,
ProductSheet.price,価格,,
ProductSheet.title,製品データシート,,
ProductSheet.warranty,価格,,
ProductType.product,商品,,
"Production config",本番構成,,
"Production information",生産情報,,
Products,製品,,
"Products (${ name })","製品 (${name})",,
"Products ATI/WT",製品ATI/WT,,
"Products With Variant",バリアントを含む製品,,
"Products filters",製品フィルタ,,
"Products models",製品モデル,,
"Products variant attributes",製品バリアント属性,,
"Products variants",製品バリエーション,,
Prof.,教授,,
Prospect,見込み客,,
Prospects,見込み客,,
"Prospects by Industry Sector",業種別見通し,,
"Prospects by country",各国の見通し,,
Prototype,プロトタイプ,,
Public,パブリック,,
"Public Holiday Planning",祝日の計画,,
"Public holidays list",祝日リスト,,
"Public holidays planning",祝日計画,,
Purch._block,ブロック化の値重複を避けて選択します,"Value of blockingSelect, avoiding duplicates",
Purchasable,購入可能,,
Purchase,購入,,
"Purchase / Cost currency",購入/取得価額通貨,,
"Purchase Tax",購入税,,
"Purchase config",構成の購入,,
"Purchase of fixed assets",固定資産の取得による支出,,
"Purchase price A.T.I.",購入価格A.T.I,,
"Purchase price W.T.",購入価格W.T,,
"Purchase price lists",購買価格表,,
"Purchase product",購入製品,,
Purchase/Costs,購入/コスト,,
Purchases,購入,,
"QAS Moniker",QASモニカ,,
"QAS Proposal lists",QAS提案リスト,,
"QAS certification",QAS認証,,
"QAS score",QASスコア,,
QR_CODE,QRコード,,
Qty,数量,,
"Qty (%)","数量 (%)",,
"Qty min (by product)","最小数量 (製品別)",,
"Quantity should be a multiple of %s",数量は%sの倍数である必要があります,,
Querie,Querie,,
Queries,Queries,,
Query,クエリ,,
"Query fetch size",クエリーのフェッチ・サイズ,,
"Query fetch size must be greater than zero.",クエリフェッチサイズは0より大きくなければなりません,,
"Query fetch size must be less than export limit.",クエリーのフェッチ・サイズは、Export制限より小さくする必要があります,,
"Query language",クエリ言語,,
"Query result",クエリ結果,,
Rate,レート,,
"Read only",読み取り専用,,
"Real qty",実際の数量,,
"Receive notifications by email",電子メールによる通知の受信,,
"Recently created contacts",最近作成した連絡先,,
"Recently created partners",最近作成したパートナー,,
"Recipient address",受信者のアドレス,,
"Recipient details",受信者の詳細,,
Recipients,受信者,,
Reference,参考,,
Referential,参照,,
"Refund blocking",払戻ブロック,,
Region,地域,,
"Region code",リージョンコード,,
"Region name",領域名,,
Regions,地域,,
"Registration code",登録コード,,
Reimb._block,ブロック化の値重複を避けて選択します,"Value of blockingSelect, avoiding duplicates",
Reimbursements,償還,,
Reject,拒否,,
"Related to",関連,,
Relationship,リレーションシップ,,
Remin._block,ブロック化の値重複を避けて選択します,"Value of blockingSelect, avoiding duplicates",
"Remind Timesheet Validation Batch",タイムシート検証バッチの通知,,
"Remind time sheets validation",タイムシートの検証をリマインダ,,
"Reminder blocking",リマインダのブロック,,
"Remove duplicates",重複を削除,,
Replace,置換,,
"Replacement Tax",代替税,,
"Report Type",レポートタイプ,,
Reportings,レポート,,
Reports,報告,,
"Reports to",報告先,,
"Request performed",要求が実行されました,,
"Reset import",読み込みをリセット,,
"Reset imported data successfully",Importしたデータを正常にリセットしました,,
"Reset to draft",ドラフトにリセット,,
"Response error from map API: %s",マップAPIからの応答エラー:%s,,
Result,結果,,
"Result exported",Exportされた結果,,
Results,結果,,
"Reverse Charge",チャージの戻し,,
"Reverse Charge Tax",リバース・チャージ税金,,
Right,右,,
Rights,権利,,
Role,役割,,
Routing,ルーティング,,
"Routing action",ルーティングアクション,,
"Routing action create",ルーティングアクションの作成,,
"Routing actions",ルーティングアクション,,
"Routing rule",ルーティングルール,,
"Routing rules",ルーティングルール,,
"Routing service provider for Open Street Map",オープンストリートマップのルーティングサービスプロバイダ,,
Rule,ルール,,
Run,実行,,
"Run analysis",解析の実行,,
"Run off Date",実行日,,
"Run off date cannot be inferior to start date",実行日は開始日より後にすることはできません,,
"Russian Beta",ロシアベータ,,
SQL,SQL,,
SSL,SSL,,
"SWIFT address",SWIFTアドレス,,
"SWIFT codes",SWIFTコード,,
Sale,セール,,
"Sale Tax",売上税,,
"Sale config",販売構成,,
"Sale currency",販売通貨,,
"Sale order",販売オーダー,,
"Sale price",販売価格,,
"Sale price A.T.I.",セール価格A.T.I,,
"Sale price W.T.",セール価格W.T,,
"Sale price lists",販売価格表,,
"Sale product",販売商品,,
"Sale supply default method on sale order",受注に対する販売供給デフォルト方法,,
Sale_block,ブロック化の値重複を避けて選択します,"Value of blockingSelect, avoiding duplicates",
Sales,売上高,,
"Sales Manager",営業部長,,
"Sales Turnover",売上回転率,,
Saturday,土曜日,,
Saturdays,土曜日,,
Schedule,スケジュール,,
"Schedule Event",スケジュールイベント,,
"Schedule lines",計画明細,,
Schedules,集計表,,
Search,検索,,
"Search Call",検索コール,,
"Search fields",検索フィールド,,
Second,2番目,,
"Second line",2番目の線,,
"See stock details","「在庫詳細」 を参照",,
"Select Report Format",レポート形式の選択,,
"Select all fields",すべてのフィールドを選択,,
"Select target field",ターゲットフィールドを選択,,
"Selected imported/synchronized calendars",選択されたImport/同期されたカレンダー,,
"Selection language",選択言語,,
Sellable,販売可能,,
"Semi-finished product",半製品,,
Send,送信,,
"Send Email",電子メールを送信,,
"Send email",電子メールの送信,,
"Send email upon password change",パスワード変更時に電子メールを送信,,
Sender,送信者,,
Separator,セパレータ,,
September,9月,,
Seq.,シーケンス,,
Sequence,シーケンス,,
"Sequence Definition",シーケンス定義,,
"Sequence letters type select",シーケンス文字タイプ選択,,
"Sequence type",シーケンスタイプ,,
"Sequence type select",シーケンスタイプの選択,,
Sequences,シーケンス,,
"Serial Nbr",シリアルNo.,,
Service,サービス,,
"Service Products",サービス製品,,
"Service unavailable, please contact a administrator",サービスを利用できません。管理者に連絡してください,,
Services,各種サービス業,,
Settings,設定,,
"Share with",共有,,
"Shared address",共有アドレス,,
"Shared with",共有,,
"Shared with me",私と共有します,,
"Sharing settings",共有設定,,
"Shipment Mode",出荷モード,,
"Shipping Coef.",[出荷係数].,,
"Shipping Coef. Table",[出荷係数].表,,
Show,表示,,
"Show all events",すべてのイベントを表示,,
"Show all stock moves",すべての在庫移動を表示,,
"Show bank order",銀行のオーダーを表示,,
"Show permissions",アクセス許可を表示する,,
Signature,署名,,
"Single tab",単一タブ,,
"Some times are null and should not on %s",いくつかの時間がNULLであるため、%sには指定できません,,
"Sort Code",ソートコード,,
Source,ソース,,
"Source Currency",ソース通貨,,
"Spanish Beta",スペインベータ,,
"Spatial information",空間情報,,
"Specific information",特定の情報,,
"Specific note",特記事項,,
"Specific notes",特記事項,,
"Specify whether the members of this group are technical staff.",このグループのメンバーが技術スタッフかどうかを指定します,,
"Specify whether to block the user for an indefinite period.",無期限にユーザーをブロックするかどうかを指定します,,
"Split by",分割方法,,
Standard,標準,,
Standards,規格,,
"Start Date",開始日,,
"Start date",開始日,,
"Start date t",開始日t,,
Status,ステータス,,
"Status select",ステータスの選択,,
"Step status select",ステップ状態選択,,
Stock,株式,,
"Stock Unit",在庫単位,,
"Stock config",在庫構成,,
"Stock move",株価の動き,,
"Stock move lines",在庫移動明細,,
"Stock moves",在庫移動,,
"Storable Products",保存可能な製品,,
"Store streets",商店街,,
Street,ストリート,,
"Street number",番地,,
Streets,通り,,
String,文字列,,
"Sub Field",サブフィールド,,
"Sub field doesn't exist of field(%s) for the object(%s)","オブジェクト (%s) のフィールド (%s) のサブフィールドが存在しません",,
"Sub field(%s) doesn't exist of field(%s) for the object(%s)","オブジェクト (%s) のフィールド (%s) のサブフィールド (%s) が存在しません",,
"Sub import field",サブImportフィールド,,
Subject,件名,,
"Subject team",対象チーム,,
Subscribe,購読,,
"Substitute PFP Validator",代替PFPバリデータ,,
Succeeded,成功,,
Suffix,接尾辞,,
Summary,概要,,
Sunday,日曜日,,
Sundays,日曜日,,
Supplier,仕入先,,
"Supplier catalog",仕入先カタログ,,
"Supplier delivery time (days)","仕入先搬送時間 (日数)",,
"Supplier list",仕入先リスト,,
Suppliers,仕入先,,
"Suppliers by country",各国の仕入先,,
"Suppliers payment delay (Average in days)","仕入先支払遅延 (平均日数)",,
"Supply Chain config",サプライ・チェーン構成,,
"Suspend Alarm",中断アラーム,,
Symbol,記号,,
SyncContact,同期接点,,
"Synchronization duration (week)","同期期間 (週)",,
"Synchronize calendar",カレンダーの同期,,
THE_PLURAL,の,,
THE_SINGULAR,の,,
"Tab Config in file",ファイル内のタブ設定,,
"Tabs configuration",タブの設定,,
Target,ターゲット,,
"Target batch",ターゲットバッチ,,
"Target field",ターゲットフィールド,,
"Target model",ターゲットモデル,,
"Target page",ターゲットページ,,
"Target type",ターゲットタイプ,,
Task,タスク,,
"Task templates",タスクテンプレート,,
Tasks,タスク,,
"Tasks created by me",自分が作成したタスク,,
"Tasks due",タスクの期限,,
"Tasks open",開いているタスク,,
"Tasks todo",タスクto,,
Tax,税金,,
"Tax N°",税金No.,,
"Tax Rate",税率,,
"Tax Rates",税率,,
"Tax active version",税金有効バージョン,,
"Tax configuration is missing for Product: %s (company: %s)","製品%s (会社:%s) の税金構成がありません",,
"Tax equivalence",税の同等性,,
"Tax equivalences",税の同等性,,
"Tax is missing",税金が足りません,,
"Tax rate list",税率リスト,,
"Tax to replace",代替税,,
"Tax versions history",税金バージョン履歴,,
"Taxes equivalences",税相当額,,
Team,チーム,,
"Team Management",チーム管理,,
Teams,チーム,,
Teamwork,チームワーク,,
"Technical manager",テクニカル・マネージャ,,
"Technical staff",技術スタッフ,,
Template,テンプレート,,
"Template file name",テンプレートファイル名,,
"Template for changed password",変更されたパスワードのテンプレート,,
"Template for changed password is missing.",変更されたパスワードのテンプレートがありません,,
"Template rule",テンプレートルール,,
"Template rule line",テンプレートルール行,,
"Template rule line list",テンプレートルール行リスト,,
"Template rule lines",テンプレートルールライン,,
"Template rules",テンプレート規則,,
Templates,テンプレート,,
Territories,テリトリー,,
Territory,テリトリー,,
"Test connection",接続のテスト,,
"Test connection to QAS webservice","QAS Webサービスへの接続のテスト",,
"Test mapping service connection",マッピングサービス接続のテスト,,
Testing,テスト,,
"The analysis must be completed before the report can be printed.",レポートを印刷する前に、解析を完了する必要があります,,
"The classes total quantity and total worth must equal 100%.",クラスの合計数量と合計価値は100%である必要があります,,
"The currency exchange rate from '%s' to '%s' for date %s must be different from zero.","日付%sの 「%s個 」 から 「%s個 」 への為替レートは0と異なる必要があります",,
